Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 118.0.0.0,,,2023-10-30 19:50:03,2023-10-30 19:50:04,1.531s,PASSED
,,,,,,,
Test Cases/Cart/TS.Log.002 TC.Log.002.002 User change the quantity of the item in the cart to zero,Chrome 118.0.0.0,,,2023-10-30 19:51:04,2023-10-30 19:51:21,17.173s,FAILED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-30 19:51:04,2023-10-30 19:51:08,4.120s,PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 118.0.0.0,,,2023-10-30 19:51:08,2023-10-30 19:51:08,0.364s,PASSED
"setText(findTestObject(""Page_Swag Labs/Username_field""), ""standard_user"")",Chrome 118.0.0.0,,,2023-10-30 19:51:08,2023-10-30 19:51:12,3.833s,PASSED
"setEncryptedText(findTestObject(""Page_Swag Labs/Password_field""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 118.0.0.0,,,2023-10-30 19:51:12,2023-10-30 19:51:13,0.868s,PASSED
"click(findTestObject(""Page_Swag Labs/button_login""))",Chrome 118.0.0.0,,,2023-10-30 19:51:13,2023-10-30 19:51:14,1.157s,PASSED
"click(findTestObject(""Page_Swag Labs/Title item Labs Backpack""))",Chrome 118.0.0.0,,,2023-10-30 19:51:14,2023-10-30 19:51:15,1.399s,PASSED
"click(findTestObject(""Page_Swag Labs/button_Add to cart""))",Chrome 118.0.0.0,,,2023-10-30 19:51:15,2023-10-30 19:51:17,1.245s,PASSED
"verifyElementPresent(findTestObject(""Page_Swag Labs/Cart pop up number""), 0)",Chrome 118.0.0.0,,,2023-10-30 19:51:17,2023-10-30 19:51:18,1.388s,PASSED
"click(findTestObject(""Page_Swag Labs/Cart Icon""))",Chrome 118.0.0.0,,,2023-10-30 19:51:18,2023-10-30 19:51:20,1.512s,PASSED
"verifyElementPresent(findTestObject(""Page_Swag Labs/Title item Labs Backpack""), 0)",Chrome 118.0.0.0,,,2023-10-30 19:51:20,2023-10-30 19:51:20,0.541s,PASSED
"setText(findTestObject(""Page_Swag Labs/item quantity""), ""0"")",Chrome 118.0.0.0,,,2023-10-30 19:51:20,2023-10-30 19:51:21,0.716s,FAILED
,,,,,,,
Test Cases/Cart/TS.Log.002 TC.Log.002.003 User add an Item to Cart at dashboard,Chrome 118.0.0.0,,,2023-10-30 19:51:21,2023-10-30 19:51:39,18.315s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-30 19:51:22,2023-10-30 19:51:26,4.057s,PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 118.0.0.0,,,2023-10-30 19:51:26,2023-10-30 19:51:27,1.220s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/Username_field""), ""standard_user"")",Chrome 118.0.0.0,,,2023-10-30 19:51:27,2023-10-30 19:51:30,2.679s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/Password_field""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 118.0.0.0,,,2023-10-30 19:51:30,2023-10-30 19:51:31,1.056s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_login""))",Chrome 118.0.0.0,,,2023-10-30 19:51:31,2023-10-30 19:51:32,1.182s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_Add to cart""))",Chrome 118.0.0.0,,,2023-10-30 19:51:32,2023-10-30 19:51:34,2.146s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/Cart pop up number""), 0)",Chrome 118.0.0.0,,,2023-10-30 19:51:34,2023-10-30 19:51:36,1.562s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/Cart Icon""))",Chrome 118.0.0.0,,,2023-10-30 19:51:36,2023-10-30 19:51:37,1.837s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/Title item Labs Backpack""), 0)",Chrome 118.0.0.0,,,2023-10-30 19:51:37,2023-10-30 19:51:38,0.641s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-30 19:51:38,2023-10-30 19:51:39,1.019s,PASSED
,,,,,,,
Test Cases/Cart/TS.Log.002 TC.Log.002.004 User remove Item on the cart,Chrome 118.0.0.0,,,2023-10-30 19:51:39,2023-10-30 19:52:00,20.578s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-30 19:51:40,2023-10-30 19:51:43,2.737s,PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 118.0.0.0,,,2023-10-30 19:51:43,2023-10-30 19:51:44,1.332s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/Username_field""), ""standard_user"")",Chrome 118.0.0.0,,,2023-10-30 19:51:44,2023-10-30 19:51:46,2.520s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/Password_field""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 118.0.0.0,,,2023-10-30 19:51:46,2023-10-30 19:51:47,0.956s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_login""))",Chrome 118.0.0.0,,,2023-10-30 19:51:47,2023-10-30 19:51:48,0.905s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/Title item Labs Backpack""))",Chrome 118.0.0.0,,,2023-10-30 19:51:48,2023-10-30 19:51:50,1.550s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_Add to cart""))",Chrome 118.0.0.0,,,2023-10-30 19:51:50,2023-10-30 19:51:51,0.916s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/Cart pop up number""), 0)",Chrome 118.0.0.0,,,2023-10-30 19:51:51,2023-10-30 19:51:52,1.144s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/Cart Icon""))",Chrome 118.0.0.0,,,2023-10-30 19:51:52,2023-10-30 19:51:54,1.773s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/Title item Labs Backpack""), 0)",Chrome 118.0.0.0,,,2023-10-30 19:51:54,2023-10-30 19:51:55,1.201s,PASSED
"click(findTestObject(""Page_Swag Labs/button_Remove""))",Chrome 118.0.0.0,,,2023-10-30 19:51:55,2023-10-30 19:51:58,2.778s,PASSED
"verifyElementNotPresent(findTestObject(""Page_Swag Labs/Title item Labs Backpack""), 0)",Chrome 118.0.0.0,,,2023-10-30 19:51:58,2023-10-30 19:51:59,0.923s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-30 19:51:59,2023-10-30 19:52:00,1.036s,PASSED
,,,,,,,
Test Cases/Cart/TS.Log.002 TC.Log.002.005 User remove Item on the cart when at dashboard,Chrome 118.0.0.0,,,2023-10-30 19:52:00,2023-10-30 19:52:16,16.725s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-30 19:52:00,2023-10-30 19:52:03,2.569s,PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 118.0.0.0,,,2023-10-30 19:52:03,2023-10-30 19:52:04,1.404s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/Username_field""), ""standard_user"")",Chrome 118.0.0.0,,,2023-10-30 19:52:04,2023-10-30 19:52:07,2.737s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/Password_field""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 118.0.0.0,,,2023-10-30 19:52:07,2023-10-30 19:52:08,0.944s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_login""))",Chrome 118.0.0.0,,,2023-10-30 19:52:08,2023-10-30 19:52:09,0.981s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_Add to cart""))",Chrome 118.0.0.0,,,2023-10-30 19:52:09,2023-10-30 19:52:10,1.196s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/Cart pop up number""), 0)",Chrome 118.0.0.0,,,2023-10-30 19:52:10,2023-10-30 19:52:11,0.933s,PASSED
"click(findTestObject(""Page_Swag Labs/button_Remove""))",Chrome 118.0.0.0,,,2023-10-30 19:52:11,2023-10-30 19:52:12,1.177s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/Cart Icon""))",Chrome 118.0.0.0,,,2023-10-30 19:52:12,2023-10-30 19:52:14,1.502s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/Page_Swag Labs/Title item Labs Backpack""), 0)",Chrome 118.0.0.0,,,2023-10-30 19:52:14,2023-10-30 19:52:15,1.120s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-30 19:52:15,2023-10-30 19:52:16,1.378s,PASSED
