Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/Password_field""), ""FMpJ+xZn0jDKm5OtYfOeUQ=="")",Chrome 118.0.0.0,,,2023-10-30 19:54:54,2023-10-30 19:54:55,1.022s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_login""))",Chrome 118.0.0.0,,,2023-10-30 19:54:55,2023-10-30 19:54:56,1.058s,PASSED
"verifyElementPresent(findTestObject(""Page_Swag Labs/Error message login""), 0)",Chrome 118.0.0.0,,,2023-10-30 19:54:56,2023-10-30 19:55:27,30.292s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-30 19:55:27,2023-10-30 19:55:28,0.972s,PASSED
,,,,,,,
Test Cases/Login/TS.Log.001 TC.Log.001.005 User click login without filling password,Chrome 118.0.0.0,,,2023-10-30 19:55:28,2023-10-30 19:55:44,16.215s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-30 19:55:29,2023-10-30 19:55:31,2.754s,PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 118.0.0.0,,,2023-10-30 19:55:31,2023-10-30 19:55:33,1.586s,PASSED
"setText(findTestObject(""Page_Swag Labs/Username_field""), ""standard_user"")",Chrome 118.0.0.0,,,2023-10-30 19:55:33,2023-10-30 19:55:35,2.478s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_login""))",Chrome 118.0.0.0,,,2023-10-30 19:55:35,2023-10-30 19:55:36,0.861s,PASSED
"verifyElementPresent(findTestObject(""Page_Swag Labs/Error message password required""), 0)",Chrome 118.0.0.0,,,2023-10-30 19:55:36,2023-10-30 19:55:37,0.572s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-30 19:55:37,2023-10-30 19:55:44,7.180s,PASSED
,,,,,,,
Test Cases/Login/TS.Log.001 TC.Log.001.006 User click login without filling username,Chrome 118.0.0.0,,,2023-10-30 19:55:44,2023-10-30 19:56:00,15.814s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-30 19:55:45,2023-10-30 19:55:47,2.628s,PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 118.0.0.0,,,2023-10-30 19:55:47,2023-10-30 19:55:48,1.127s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/Password_field""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 118.0.0.0,,,2023-10-30 19:55:48,2023-10-30 19:55:51,2.253s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_login""))",Chrome 118.0.0.0,,,2023-10-30 19:55:51,2023-10-30 19:55:52,0.880s,PASSED
"verifyElementPresent(findTestObject(""Page_Swag Labs/Error message username required""), 0)",Chrome 118.0.0.0,,,2023-10-30 19:55:52,2023-10-30 19:55:52,0.688s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-30 19:55:52,2023-10-30 19:56:00,7.503s,PASSED
,,,,,,,
Test Cases/Login/TS.Log.001 TC.Log.001.007 User click login without fill username and password,Chrome 118.0.0.0,,,2023-10-30 19:56:00,2023-10-30 19:56:15,15.125s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-30 19:56:01,2023-10-30 19:56:03,2.663s,PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 118.0.0.0,,,2023-10-30 19:56:03,2023-10-30 19:56:04,0.447s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_login""))",Chrome 118.0.0.0,,,2023-10-30 19:56:04,2023-10-30 19:56:07,2.788s,PASSED
"verifyElementPresent(findTestObject(""Page_Swag Labs/Error message username required""), 0)",Chrome 118.0.0.0,,,2023-10-30 19:56:07,2023-10-30 19:56:07,0.626s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-30 19:56:07,2023-10-30 19:56:15,7.714s,PASSED
,,,,,,,
Test Cases/Login/TS.Log.001 TC.Log.001.008 User logout,Chrome 118.0.0.0,,,2023-10-30 19:56:15,2023-10-30 19:56:31,16.269s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-30 19:56:17,2023-10-30 19:56:19,2.724s,PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 118.0.0.0,,,2023-10-30 19:56:19,2023-10-30 19:56:21,1.164s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/Username_field""), ""standard_user"")",Chrome 118.0.0.0,,,2023-10-30 19:56:21,2023-10-30 19:56:23,2.806s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/Password_field""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 118.0.0.0,,,2023-10-30 19:56:23,2023-10-30 19:56:24,1.012s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_login""))",Chrome 118.0.0.0,,,2023-10-30 19:56:24,2023-10-30 19:56:25,0.880s,PASSED
"click(findTestObject(""Page_Swag Labs/button_Open Menu""))",Chrome 118.0.0.0,,,2023-10-30 19:56:25,2023-10-30 19:56:28,2.448s,PASSED
"click(findTestObject(""Page_Swag Labs/Logout""))",Chrome 118.0.0.0,,,2023-10-30 19:56:28,2023-10-30 19:56:29,1.621s,PASSED
"verifyElementPresent(findTestObject(""Page_Swag Labs/Login page Swag Labs""), 0)",Chrome 118.0.0.0,,,2023-10-30 19:56:29,2023-10-30 19:56:30,0.829s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-30 19:56:30,2023-10-30 19:56:31,1.005s,PASSED
