Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setEncryptedText(findTestObject(""Page_Swag Labs/Password_field""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 118.0.0.0,,,2023-10-30 20:15:16,2023-10-30 20:15:17,0.928s,PASSED
"click(findTestObject(""Page_Swag Labs/button_login""))",Chrome 118.0.0.0,,,2023-10-30 20:15:17,2023-10-30 20:15:18,1.009s,PASSED
"click(findTestObject(""Page_Swag Labs/Title item Labs Backpack""))",Chrome 118.0.0.0,,,2023-10-30 20:15:18,2023-10-30 20:15:20,1.662s,PASSED
"click(findTestObject(""Page_Swag Labs/button_Add to cart""))",Chrome 118.0.0.0,,,2023-10-30 20:15:20,2023-10-30 20:15:21,1.677s,PASSED
"verifyElementPresent(findTestObject(""Page_Swag Labs/Cart pop up number""), 0)",Chrome 118.0.0.0,,,2023-10-30 20:15:21,2023-10-30 20:15:23,1.439s,PASSED
"click(findTestObject(""Page_Swag Labs/Cart Icon""))",Chrome 118.0.0.0,,,2023-10-30 20:15:23,2023-10-30 20:15:24,0.823s,PASSED
"verifyElementPresent(findTestObject(""Page_Swag Labs/Title item Labs Backpack""), 0)",Chrome 118.0.0.0,,,2023-10-30 20:15:24,2023-10-30 20:15:24,0.521s,PASSED
"setText(findTestObject(""Page_Swag Labs/item quantity""), ""0"")",Chrome 118.0.0.0,,,2023-10-30 20:15:24,2023-10-30 20:15:25,0.641s,FAILED
,,,,,,,
Test Cases/Cart/TS.Log.002 TC.Log.002.003 User add an Item to Cart at dashboard,Chrome 118.0.0.0,,,2023-10-30 20:15:25,2023-10-30 20:15:42,17.443s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-30 20:15:26,2023-10-30 20:15:29,3.676s,PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 118.0.0.0,,,2023-10-30 20:15:29,2023-10-30 20:15:32,2.575s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/Username_field""), ""standard_user"")",Chrome 118.0.0.0,,,2023-10-30 20:15:32,2023-10-30 20:15:34,2.672s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/Password_field""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 118.0.0.0,,,2023-10-30 20:15:34,2023-10-30 20:15:35,0.954s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_login""))",Chrome 118.0.0.0,,,2023-10-30 20:15:35,2023-10-30 20:15:36,0.930s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_Add to cart""))",Chrome 118.0.0.0,,,2023-10-30 20:15:36,2023-10-30 20:15:38,2.105s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/Cart pop up number""), 0)",Chrome 118.0.0.0,,,2023-10-30 20:15:38,2023-10-30 20:15:40,1.400s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/Cart Icon""))",Chrome 118.0.0.0,,,2023-10-30 20:15:40,2023-10-30 20:15:41,0.708s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/Title item Labs Backpack""), 0)",Chrome 118.0.0.0,,,2023-10-30 20:15:41,2023-10-30 20:15:41,0.526s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-30 20:15:41,2023-10-30 20:15:42,1.187s,PASSED
,,,,,,,
Test Cases/Cart/TS.Log.002 TC.Log.002.004 User remove Item on the cart,Chrome 118.0.0.0,,,2023-10-30 20:15:42,2023-10-30 20:16:01,18.294s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-30 20:15:43,2023-10-30 20:15:46,3.040s,PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 118.0.0.0,,,2023-10-30 20:15:46,2023-10-30 20:15:47,0.367s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/Username_field""), ""standard_user"")",Chrome 118.0.0.0,,,2023-10-30 20:15:47,2023-10-30 20:15:51,4.106s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/Password_field""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 118.0.0.0,,,2023-10-30 20:15:51,2023-10-30 20:15:52,0.911s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_login""))",Chrome 118.0.0.0,,,2023-10-30 20:15:52,2023-10-30 20:15:53,0.881s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/Title item Labs Backpack""))",Chrome 118.0.0.0,,,2023-10-30 20:15:53,2023-10-30 20:15:54,1.575s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_Add to cart""))",Chrome 118.0.0.0,,,2023-10-30 20:15:54,2023-10-30 20:15:56,1.544s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/Cart pop up number""), 0)",Chrome 118.0.0.0,,,2023-10-30 20:15:56,2023-10-30 20:15:57,1.193s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/Cart Icon""))",Chrome 118.0.0.0,,,2023-10-30 20:15:57,2023-10-30 20:15:58,0.758s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/Title item Labs Backpack""), 0)",Chrome 118.0.0.0,,,2023-10-30 20:15:58,2023-10-30 20:15:58,0.461s,PASSED
"click(findTestObject(""Page_Swag Labs/button_Remove""))",Chrome 118.0.0.0,,,2023-10-30 20:15:58,2023-10-30 20:15:59,0.746s,PASSED
"verifyElementNotPresent(findTestObject(""Page_Swag Labs/Title item Labs Backpack""), 0)",Chrome 118.0.0.0,,,2023-10-30 20:15:59,2023-10-30 20:16:00,0.723s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-30 20:16:00,2023-10-30 20:16:01,0.922s,PASSED
,,,,,,,
Test Cases/Cart/TS.Log.002 TC.Log.002.005 User remove Item on the cart when at dashboard,Chrome 118.0.0.0,,,2023-10-30 20:16:01,2023-10-30 20:16:20,19.280s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-30 20:16:01,2023-10-30 20:16:04,2.542s,PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 118.0.0.0,,,2023-10-30 20:16:04,2023-10-30 20:16:05,1.313s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/Username_field""), ""standard_user"")",Chrome 118.0.0.0,,,2023-10-30 20:16:05,2023-10-30 20:16:08,2.698s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/Password_field""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 118.0.0.0,,,2023-10-30 20:16:08,2023-10-30 20:16:09,0.985s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_login""))",Chrome 118.0.0.0,,,2023-10-30 20:16:09,2023-10-30 20:16:10,0.805s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_Add to cart""))",Chrome 118.0.0.0,,,2023-10-30 20:16:10,2023-10-30 20:16:12,1.765s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Swag Labs/Cart pop up number""), 0)",Chrome 118.0.0.0,,,2023-10-30 20:16:12,2023-10-30 20:16:13,1.369s,PASSED
"click(findTestObject(""Page_Swag Labs/button_Remove""))",Chrome 118.0.0.0,,,2023-10-30 20:16:13,2023-10-30 20:16:15,2.434s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/Cart Icon""))",Chrome 118.0.0.0,,,2023-10-30 20:16:15,2023-10-30 20:16:17,1.321s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/Page_Swag Labs/Title item Labs Backpack""), 0)",Chrome 118.0.0.0,,,2023-10-30 20:16:17,2023-10-30 20:16:19,2.192s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-30 20:16:19,2023-10-30 20:16:20,0.971s,PASSED
