Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 118.0.0.0,,,2023-10-29 12:35:02,2023-10-29 12:35:07,4.706s,PASSED
,,,,,,,
Test Cases/Login/TS.Log.001 TC.Log.001.006 User click login without filling username,Chrome 118.0.0.0,,,2023-10-29 12:35:07,2023-10-29 12:35:24,17.082s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-29 12:35:07,2023-10-29 12:35:10,2.926s,PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 118.0.0.0,,,2023-10-29 12:35:10,2023-10-29 12:35:12,1.164s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/Password_field""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 118.0.0.0,,,2023-10-29 12:35:12,2023-10-29 12:35:14,2.715s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_login""))",Chrome 118.0.0.0,,,2023-10-29 12:35:14,2023-10-29 12:35:15,0.766s,PASSED
"verifyElementPresent(findTestObject(""Page_Swag Labs/Error message username required""), 0)",Chrome 118.0.0.0,,,2023-10-29 12:35:15,2023-10-29 12:35:16,0.692s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-29 12:35:16,2023-10-29 12:35:24,7.999s,PASSED
,,,,,,,
Test Cases/Login/TS.Log.001 TC.Log.001.007 User click login without fill username and password,Chrome 118.0.0.0,,,2023-10-29 12:35:24,2023-10-29 12:35:40,16.294s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-29 12:35:24,2023-10-29 12:35:27,2.675s,PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 118.0.0.0,,,2023-10-29 12:35:27,2023-10-29 12:35:29,2.294s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_login""))",Chrome 118.0.0.0,,,2023-10-29 12:35:29,2023-10-29 12:35:32,3.007s,PASSED
"verifyElementPresent(findTestObject(""Page_Swag Labs/Error message username required""), 0)",Chrome 118.0.0.0,,,2023-10-29 12:35:32,2023-10-29 12:35:33,0.721s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-29 12:35:33,2023-10-29 12:35:40,6.901s,PASSED
,,,,,,,
Test Cases/Login/TS.Log.001 TC.Log.001.008 User logout,Chrome 118.0.0.0,,,2023-10-29 12:35:40,2023-10-29 12:36:07,26.567s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-29 12:35:41,2023-10-29 12:35:43,2.602s,PASSED
"navigateToUrl(""https://www.saucedemo.com/"")",Chrome 118.0.0.0,,,2023-10-29 12:35:43,2023-10-29 12:35:59,15.291s,PASSED
"setText(findTestObject(""Object Repository/Page_Swag Labs/Username_field""), ""standard_user"")",Chrome 118.0.0.0,,,2023-10-29 12:35:59,2023-10-29 12:36:02,3.635s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Swag Labs/Password_field""), ""qcu24s4901FyWDTwXGr6XA=="")",Chrome 118.0.0.0,,,2023-10-29 12:36:02,2023-10-29 12:36:03,0.648s,PASSED
"click(findTestObject(""Object Repository/Page_Swag Labs/button_login""))",Chrome 118.0.0.0,,,2023-10-29 12:36:03,2023-10-29 12:36:04,0.709s,PASSED
"click(findTestObject(""Page_Swag Labs/button_Open Menu""))",Chrome 118.0.0.0,,,2023-10-29 12:36:04,2023-10-29 12:36:04,0.541s,PASSED
"click(findTestObject(""Page_Swag Labs/Logout""))",Chrome 118.0.0.0,,,2023-10-29 12:36:04,2023-10-29 12:36:05,0.583s,PASSED
"verifyElementPresent(findTestObject(""Page_Swag Labs/Login page Swag Labs""), 0)",Chrome 118.0.0.0,,,2023-10-29 12:36:05,2023-10-29 12:36:05,0.525s,PASSED
closeBrowser(),Chrome 118.0.0.0,,,2023-10-29 12:36:05,2023-10-29 12:36:07,1.185s,PASSED
